"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","id","is_quote_tweet","media/0/media_url","media/0/type","media/1/media_url","media/1/type","quoted_tweet/#sort_index","quoted_tweet/conversation_id","quoted_tweet/created_at","quoted_tweet/favorite_count","quoted_tweet/full_text","quoted_tweet/hashtags/0","quoted_tweet/hashtags/1","quoted_tweet/id","quoted_tweet/is_quote_tweet","quoted_tweet/media/0/media_url","quoted_tweet/media/0/type","quoted_tweet/reply_count","quoted_tweet/replying_to_tweet","quoted_tweet/retweet_count","quoted_tweet/url","quoted_tweet/urls/0/display_url","quoted_tweet/urls/0/expanded_url","quoted_tweet/urls/0/url","quoted_tweet/user_mentions/0/id_str","quoted_tweet/user_mentions/0/name","quoted_tweet/user_mentions/0/screen_name","quoted_tweet/view_count","reply_count","replying_to_tweet","retweet_count","startUrl","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","view_count"
"1634806870048227330","2023-03-12T06:41:48.000Z","0","لم يستطع لينين أن يكون إشتراكياً ديمقراطياً، فالاشتراكية الديمقراطية صالحةٌ للغرب، لدولٍ راحتْ تتطورُ في رأسمالية حديثة خلال خمسة قرون وأكثر، لدولٍ فيها صناديق الاقتراع والحريات الفكرية والسياسية والحب في الشوارع، فيما عاشتْ روسيا في إستبدادٍ مطلق، فلم يعرف الروسُ صناديقَ…",,,,,,,,,,,,"1634806880932339712","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806880185745408","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806880932339712",,,,,,,,,,,,,"14"
"1634800939709210624","2023-03-12T06:18:19.000Z","0","فيما بعد قام شموليو رأسمالية الدولة في روسيا، القوميون الروسيون، كما سيظهرون في المجرى التاريخي لانحلال رأسمالية الدولة الشمولية الروسية، بالجمع بين هذه الماركسية الأوروبية مع استبداد الدولة المركزية، وإنتاج خليط نظري متناقض اسمه (الماركسية - اللينينية).",,,,,,,,,,,,"1634800971334205445","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/albuflasa_isa/status/1634800970730291201","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/albuflasa_isa/status/1634800971334205445",,,,,,,,,,,,,"14"
"1634800939709210624","2023-03-12T06:18:18.000Z","0","رأسمالية غربية ترحل شرقاً حيث الاستنزاف والأرباح، وعمالة ورساميل ترحل غرباً، وحراك الرساميل هو السائد ذو المصلحة المسيطرة، بينما حراك العمال حراك فقر وبحث عن أجور أفضل، وحمل المعتقدات الدينية من مستوى إلى مستوى آخر مختلف مقلق وقيام اضطرابات عالمية بسبب ذلك.",,,,,,,,,,,,"1634800967114801152","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/albuflasa_isa/status/1634800966435258373","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/albuflasa_isa/status/1634800967114801152",,,,,,,,,,,,,"1"
"1634800939709210624","2023-03-12T06:18:17.000Z","0","إرادة العقلنة تتناقض مع الغيبية والحدسية والأفكار غير المجربة المدروسة، سواءً أكانت اشتراكية أم رأسمالية شرقية رافضةً لأسس التشكيلة، ويكون نتاج ذلك فوضى ومشكلات لاعقلانية هائلة.",,,,,,,,,,,,"1634800963776028673","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/albuflasa_isa/status/1634800963083984896","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/albuflasa_isa/status/1634800963776028673",,,,,,,,,,,,,"1"
"1634800939709210624","2023-03-12T06:18:14.000Z","0","ظهرت قوانينٌ جديدةٌ للرأسماليات الكونية، رأسماليةٌ غربية حرة قديمة وذات مستوى عريق من التقنية والمستوى المعيشي الجيد ومن السيطرة على البيئة، ورأسماليات شرقية متنوعة تسودُ فيها الحكوماتُ المسيطرة والمتحكمة في الإنتاج والتي تقومُ بالتخطيط وبفتحِ الأسواق معاً، وهذا بسبب تأخر نمو…",,,,,,,,,,,,"1634800948978540544","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/albuflasa_isa/status/1634800948387233793","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/albuflasa_isa/status/1634800948978540544",,,,,,,,,,,,,"5"
"1634800939709210624","2023-03-12T06:18:13.000Z","0","إن رأسمالية كارل ماركس القديمة لم تعد تحكمها قوانين الربح الوسطي وعجز القوى الإنتاجية، لكن تحكمها قوانينُ العالم الواحد الذي صار كتلةً اقتصادية واحدة، متعددةَ المستويات؛ غربٌ غنٌّي مسيطرٌ وشرقٌ ناهض، ذو آفاق في الرأسمالية أكثر توسعاً وتقنية وفتوة وأقل تكلفة من رأسمالية الغرب…",,,,,,,,,,,,"1634800947716030464","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/albuflasa_isa/status/1634800947032473601","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/albuflasa_isa/status/1634800947716030464",,,,,,,,,,,,,"1"
"1634686372001849344","2023-03-11T22:42:56.000Z","0","تباين السياسات النقدية بين اليابان والصين وتباين أثرها بين دول العالم.

سلسلة من ٥ حلقات

اليابان من أكبر حلفاء أمريكا ومن أكثر الدول ارتباطا بالاقتصاد الأمريكي وسياستها المالية سياسة رأسمالية وتعاملاتها التجارية مع أمريكا بالدولار وهي من كبار مستثمري أذون الخزينة الأمريكية 
(١)",,,,,,,,,,,,"1634686372001849344","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/KAREEM_RIY/status/1634686372001849344",,,,,,,,,,,,,"91"
"1634353310495809537","2023-03-11T22:33:54.000Z","0","@Kuwaitisfreeho1 @om_al7lween75 شكلج راسماليه قشره داخله علي طمع تبين تستولين علي مدخرات الوافدين الصعايده",,,,,,,,,,,,"1634684099720798210","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/Kuwaitisfreeho1/status/1634662733776842752","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/AlqattanHusam/status/1634684099720798210",,,,,,,"1537123596874792960","الكويت أكسجين 🇰🇼","Kuwaitisfreeho1","927613834277376002","🇰🇼 كويتية وكفي","om_al7lween75","13"
"1634670240133988352","2023-03-11T22:02:29.000Z","2","@saadeh_ab وكأن هذا المثقف ""الليبرالي-الوسطي""، استنساخ لـ ""الكمبرادوري"" الصيني في القرن الثامن عشر، خلال حقبة حرب المخدرات التي كان العملاء الصينيون أدوات للاستعمار الأميركي والبريطاني، على شكل تجار وقوى رأسمالية وحكام إقطاعيين، مازالت جيناتهم حاضرة في مستعمرتي؛ تايوان وهونغ كونغ.",,,,,,,,,,,,"1634676189590634497","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/saadeh_ab/status/1634670240133988352","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/samtuber1/status/1634676189590634497",,,,,,,"1213773698789888001","Saadeh - يوسف سعادة","saadeh_ab",,,,"44"
"1544164114167209984","2023-03-11T21:56:28.000Z","1","@annan_85 تشكيل رأسماليه جديده تتعاون مع بوتين والصين وتبقى هي بالصدارة",,,,,,,,,,,,"1634674679129554945","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/annan_85/status/1544164120869707784","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/BAGHDADALAZAL/status/1634674679129554945",,,,,,,"1156312142880092160","anna⚜🦅🇮🇶🇺🇸⚜","annan_85",,,,"103"
"1634657927486226438","2023-03-11T21:54:18.000Z","0","@beersheva15 لطالما تمنيت لو بنت السعودية مدن للمهاجرين الأعاجم رأسمالية بحته ولكن ! 

- لا تدخلها إلا بتعلم و إتقان العربية ولا تتحدث إلا بها  .",,,,,,,,,,,,"1634674132418699269","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/beersheva15/status/1634663047322128386","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/J7H4k/status/1634674132418699269",,,,,,,"1575080182850981890","أبو آدم 48","beersheva15",,,,"44"
"1634634140954902530","2023-03-11T19:17:15.000Z","1","@CaptainOreo911 كلها اهداف راسمالية",,,,,,,,,,,,"1634634610469482497","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/CaptainOreo911/status/1634634140954902530","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/mr_ehs3/status/1634634610469482497",,,,,,,"1264498454925135872","Captain Oreo","CaptainOreo911",,,,"143"
"1634633368955502600","2023-03-11T19:12:19.000Z","0","#آراء_وتحليلات 
#محمدسيدرصاص

هل حصل تكوين لطبقة رأسمالية -  بورجوازية في سوريا المعاصرة؟

#نورث_برس

https://t.co/WqBTR8et5R","آراء_وتحليلات","محمدسيدرصاص","نورث_برس",,,,,,,,,"1634633368955502600","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/NPA_Arabic/status/1634633368955502600","npasyria.com/144809/","https://npasyria.com/144809/","https://t.co/WqBTR8et5R",,,,,,,,,,"79"
"1634586289008672768","2023-03-11T16:13:08.000Z","0","@MohNasrawi هذول شكلهم موقفين على الصين ايام الستينات، ايام ماو، الحين الصين فيها راسمالية بنفس مستوى امريكا، امريكا فقط تحاربها لانه تمثل منافس اقتصادي لهم، ليس لانها شيوعية",,,,,,,,,,,,"1634588273388445696","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://twitter.com/MohNasrawi/status/1634586289008672768","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Sirahmad77/status/1634588273388445696",,,,,,,"1950071347","نيينجا كابامارو","MohNasrawi",,,,"184"
"1634484774520717312","2023-03-11T15:20:18.000Z","0","@muhydinlazikani فأرتك امبريالية راسمالية جشعة.🤣",,,,,,,,,,,,"1634574977113489410","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/muhydinlazikani/status/1634484774520717312","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/assmll3/status/1634574977113489410",,,,,,,"335314180","muhydinlazikani","muhydinlazikani",,,,"28"
"1634509504501956610","2023-03-11T15:05:54.000Z","0","@l8xlil رأسماليه شقتنا شق",,,,,,,,,,,,"1634571353687719936","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/l8xlil/status/1634509504501956610","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iughf/status/1634571353687719936",,,,,,,"1258532155237584896","مارڤي","l8xlil",,,,"42"
"1634558122961379328","2023-03-11T14:57:52.000Z","1","@Ahmedtetto10 ما هو رأسمالية من غير قوانين تضمن حقوق الناس تبقى عبودية",,,,,,,,,,,,"1634569334478495744","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/Ahmedtetto10/status/1634559541919506434","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Razan_Ramzy/status/1634569334478495744",,,,,,,"1512011070386450433","Ahmed Tetto","Ahmedtetto10",,,,"160"
"1634565022595813378","2023-03-11T14:40:44.000Z","0","حاب اقول شي تراه تسريب هاذي المعلومات بشكل غير رسمي واضح انه شي متعمد لانه عشان لما ينزل القرار بشكل رسمي تكون الصدمة خفيفه وخلاص ممتصه والشارع راح يتقبل بالنهاية وانا اقولكم انه هاذي هي ( عقيدة الصدمة ) وهاذي عقيدة غربيه راسمالية اشوفها جالسه تطبق في الخليج بشكل كبير الله يعين..",,,,,,,,,,,,"1634565022595813378","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/asad7788/status/1634565022595813378",,,,,,,,,,,,,"7"
"1634561183205171203","2023-03-11T14:25:29.000Z","0","🔥🔥🔥🔥🔥
الدنيا مولعة في امريكا و2008 حتتعاد بسيناريو اسوأ مع الفيدرالي الما عاوز ينزل اسعار الفائدة، ورعب العملاء الابتدو يسحبو اموالهم وحاجة آخر مخبازة 2008 مع شربوت الكساد الاعظم

😘 رأسمالية حلوة حلا",,,,,,,,,,,,"1634561183205171203","true",,,,,"1634560054362791937","1634560054362791937","2023-03-11T14:21:00.000Z","145","Silicon Valley Bank became the biggest US lender to collapse since 2008. 

@ScarletFu explains how a combination of its tech specialization and rising interest rates caused its downfall https://t.co/doFbe67R4d https://t.co/undgfHqXpu",,,"1634560054362791937","false","https://pbs.twimg.com/media/Fq459WAWAAAn70p.jpg","photo","13",,"76","https://twitter.com/business/status/1634560054362791937","trib.al/T3tNTXi","https://trib.al/T3tNTXi","https://t.co/doFbe67R4d","233704756","Scarlet Fu","scarletfu","76247","0",,"0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Tahir3T/status/1634561183205171203",,,,,,,,,,,,,"273"
"1634560054362791937","2023-03-11T14:21:00.000Z","145","Silicon Valley Bank became the biggest US lender to collapse since 2008. 

@ScarletFu explains how a combination of its tech specialization and rising interest rates caused its downfall https://t.co/doFbe67R4d https://t.co/undgfHqXpu",,,,,,,,,,,,"1634560054362791937","false","https://pbs.twimg.com/media/Fq459WAWAAAn70p.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,"13",,"76","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/business/status/1634560054362791937","trib.al/T3tNTXi","https://trib.al/T3tNTXi","https://t.co/doFbe67R4d",,,,"233704756","Scarlet Fu","scarletfu",,,,"76247"
"1634082815871418368","2023-03-11T12:52:59.000Z","0","@moronasir @jomo_mohamed بمعني رأسمالية الرعاية الاجتماعية؟ دي علاقتا شنو بصندوق النقد؟ الكلام دا كلو بيهمنا ليه و ليه برنامج صندوق النقد في قلب الثورة الان؟ لان السودان في نص البرنامج و التراجع مستحيل عملياً لكن #الميثاق_الثوري_لتأسيس_سلطة_الشعب ينص علي التراجع الكامل عن البرنامج (التكيف الهيكلي بدون… https://t.co/VKsbAaZ0d0","الميثاق_الثوري_لتأسيس_سلطة_الشعب",,,,,,,,,,,"1634537905707266048","false","https://pbs.twimg.com/media/Fq8Lj51XgAEQoQ5.jpg","photo","https://pbs.twimg.com/media/Fq8Lj5yWcAEObzo.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/moronasir/status/1634533991100366849","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/KhalafBushara/status/1634537905707266048",,,,,,,"3307511308","anamoro","moronasir","1339125566671368192","Mohamed Jomo","jomo_mohamed","23"
"1620195837350494208","2023-01-30T23:02:44.000Z","34","DENVER!!! Are You Ready To Learn How to Really Invest?

- In-Person Classrooms 

- Weekly Stock Picks

- 1-on-1 Support 

- Professional Instructors 

- &amp; More",,,,,,,,,,,,"1620195837350494208","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"3","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/DenverOTA/status/1620195837350494208",,,,,,,,,,,,,"427977"
"1634528595988168704","2023-03-11T12:16:00.000Z","4","واحد من المواضيع المهمة بجديات 

يسبو في النظام الاشتراكي ويبو دولة رأسمالية 

شي شي ي جليل",,,,,,,,,,,,"1634528595988168704","true",,,,,"1634524191226580994","1634524191226580994","2023-03-11T11:58:29.000Z","26","ليبيين وسياسة لازم نحصل تعيين فالدولة حتى يلي عنده شغله وناجح فالقطاع الخاص تلقاه يلهت علي تعيين ليه ولمرته وصغاره 
وبعدها كلهم يسبو فالدولة يلي تعطي فيهم مرتبات بدون اي خدمه وعندهم كهرباء وتعليم وعلاج مجاني",,,"1634524191226580994","false",,,"8",,"4","https://twitter.com/masoudabdo69/status/1634524191226580994",,,,,,,"2289","0",,"1","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/knowwhathappend/status/1634528595988168704",,,,,,,,,,,,,"455"
"1634524191226580994","2023-03-11T11:58:29.000Z","26","ليبيين وسياسة لازم نحصل تعيين فالدولة حتى يلي عنده شغله وناجح فالقطاع الخاص تلقاه يلهت علي تعيين ليه ولمرته وصغاره 
وبعدها كلهم يسبو فالدولة يلي تعطي فيهم مرتبات بدون اي خدمه وعندهم كهرباء وتعليم وعلاج مجاني",,,,,,,,,,,,"1634524191226580994","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,"4","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/masoudabdo69/status/1634524191226580994",,,,,,,,,,,,,"2289"
"1634521427243147264","2023-03-11T11:47:30.000Z","4","بناء على المعطيات في الصورة

هذا مثال على شركة غير صالحة للاستثمار

مع العلم أن الشركة أرباحها السنوية تتناقص من ٢٠١٢
و سجلت خسائر رأسمالية

ممكن تعطي فنياً

لكن أتكلم على بنود استثمار

فهي لا تصلح

من يقول لي ليه ؟! https://t.co/cZgJKJ5L7T",,,,,,,,,,,,"1634521427243147264","false","https://pbs.twimg.com/media/Fq78koWXoAEqro-.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,"6",,"1","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/strongman98/status/1634521427243147264",,,,,,,,,,,,,"3913"
"1634497768864595970","2023-03-11T10:18:11.000Z","2","@ahmadovichz هي مش فكرة رأسمالية هما بيلعبو على نظرية أرمي خمستلاف طعم في البحر لحد ما تعرف تصطاد الحوت الكبير",,,,,,,,,,,,"1634498948533571584","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/ahmadovichz/status/1634497768864595970","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/MahHafez/status/1634498948533571584",,,,,,,"1197888705979191297","قرصان متباعد 🏴‍☠️","ahmadovichz",,,,"472"
"1634153009813880837","2023-03-11T09:52:08.000Z","1","@sssaaammmaaa777 حتدعمي رأسمالية هندسة؟؟ 😰🤨",,,,,,,,,,,,"1634492392693702656","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/sssaaammmaaa777/status/1634490491260608522","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/yougotnoreem/status/1634492392693702656",,,,,,,"1240946065592987655","ice.","sssaaammmaaa777",,,,"26"
"1634491896683692032","2023-03-11T09:50:10.000Z","7","إلى أي مدى تبلغ قوة البيانات؟ وما رأسمالية المراقبة؟

#مختارات_أرقام
https://t.co/NEKHC9EC3y","مختارات_أرقام",,,,,,,,,,,"1634491896683692032","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,"0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/ArgaamIM/status/1634491896683692032","argaam.me/9gxq50NfUfX","http://argaam.me/9gxq50NfUfX","https://t.co/NEKHC9EC3y",,,,,,,,,,"5206"
"1633971038076784642","2023-03-11T09:29:45.000Z","0","@mad_cast1 بسيطة لا حدا يزعل ترى الدنيا دوارة والقانون اللي حررهم اليوم ممكن يستعبدهم بكرة و يرجعون يعضون اصابعهم ندم.
انا احزن عليهم بصراحة لانهم مخدوعين بالحرية الحالية و ماهم إلا مجرد عمالة رخيصة تحتاجها شركات رأسمالية كبيرة فقط.",,,,,,,,,,,,"1634486761815437312","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/mad_cast1/status/1633971038076784642","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Cavalier_666/status/1634486761815437312",,,,,,,"1409497526","مُـــعّــاذ| جّــدار","mad_cast1",,,,"44"
"1634485595983495169","2023-03-11T09:25:08.000Z","0","هذا الكلام بس في مخيّلتك على ما يبدو لي .. هناك مدرسة إقتصادية رأسمالية يتبنّى أسلوبها بعض الكويتيين",,,,,,,,,,,,"1634485595983495169","true",,,,,"1634473095745400832","1634220746363764737","2023-03-11T08:35:27.000Z","1","@hamadalbaijan فيه مجموعة كبيرة  من التجار الملياديرية الكويتيين طالبوا برفع الدعم الحكومي عن المواطنين في جميع المجالات حتى الماي والكهرباء ...
وأيضا طالبوا الحكومة بوقف توزيع البيوت والقسائم السكنية على المواطنين ووقف القروض الاسكانية وقروض الزواج وبدل الايجار والتوظيف ووووووو
شرايك فيهم ؟؟؟",,,"1634473095745400832","false",,,"1","https://twitter.com/hamadalbaijan/status/1634220746363764737","0","https://twitter.com/Kuwait6622/status/1634473095745400832",,,,"990086071","حمد البعيجان الكبير","hamadalbaijan","988","0",,"0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/hamadalbaijan/status/1634485595983495169",,,,,,,,,,,,,"862"
"1634220746363764737","2023-03-11T08:35:27.000Z","1","@hamadalbaijan فيه مجموعة كبيرة  من التجار الملياديرية الكويتيين طالبوا برفع الدعم الحكومي عن المواطنين في جميع المجالات حتى الماي والكهرباء ...
وأيضا طالبوا الحكومة بوقف توزيع البيوت والقسائم السكنية على المواطنين ووقف القروض الاسكانية وقروض الزواج وبدل الايجار والتوظيف ووووووو
شرايك فيهم ؟؟؟",,,,,,,,,,,,"1634473095745400832","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/hamadalbaijan/status/1634220746363764737","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Kuwait6622/status/1634473095745400832",,,,,,,"990086071","حمد البعيجان الكبير","hamadalbaijan",,,,"988"
"1634437616215924737","2023-03-11T06:14:28.000Z","0","#آراء_وتحليلات 
#محمد_سيد_رصاص

هل حصل تكوين لطبقة رأسمالية -  بورجوازية في سوريا المعاصرة؟

#نورث_برس

https://t.co/WqBTR8et5R","آراء_وتحليلات","محمد_سيد_رصاص","نورث_برس",,,,,,,,,"1634437616215924737","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/NPA_Arabic/status/1634437616215924737","npasyria.com/144809/","https://npasyria.com/144809/","https://t.co/WqBTR8et5R",,,,,,,,,,"76"
"1634403139943112711","2023-03-11T04:05:42.000Z","1","@SymbianSyMoh غالبا سينتهي هذا البير ماركت بأشياء كارثية اكبر بكثير من ftx، انا اصبحت ارى 12000 في البتكوين شيء عادي الٱن ومستعد له نفسيا ومادياً، هذه ليست منافسة شريفة بين المنصات لكن رأسمالية شرِسة، الكبير يأكل الصغير بإبتسامة على مُحيّاهم، عالم يخلو من الرّحمه، سننظر بماذا سينتهي ..",,,,,,,,,,,,"1634405208225660928","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://twitter.com/SymbianSyMoh/status/1634403139943112711","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/importance_d/status/1634405208225660928",,,,,,,"219719193","Mohamed A. Basset (sym.btc)","SymbianSyMoh",,,,"144"
"1634389118833524738","2023-03-11T03:12:07.000Z","13","نسبة الديون للناتج المحلي,تعد المعيار الأدق والأصوب (موضحة ب ٪ فوق الرسم البياني) وبالتالي دولة عظمي مثل السعودية ناتجها فوق التريليون,ديونها لا تقارن بدولة انتاجها أقل منها ولو تساوى الدين,
والديون طالما رأسمالية وليست تشغيلية تعد صحية وترى تصفير الدين يعني الدولة لاتعمل ولاتنجز",,,,,,,,,,,,"1634391724666519552","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","https://twitter.com/alnada2030/status/1634389118833524738","4","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/alnada2030/status/1634391724666519552",,,,,,,,,,,,,"2438"
